frame_id,frame_path,label,kpt_0_x,kpt_0_y,kpt_0_z,kpt_1_x,kpt_1_y,kpt_1_z,kpt_2_x,kpt_2_y,kpt_2_z,kpt_3_x,kpt_3_y,kpt_3_z,kpt_4_x,kpt_4_y,kpt_4_z,kpt_5_x,kpt_5_y,kpt_5_z,kpt_6_x,kpt_6_y,kpt_6_z,kpt_7_x,kpt_7_y,kpt_7_z,kpt_8_x,kpt_8_y,kpt_8_z,kpt_9_x,kpt_9_y,kpt_9_z,kpt_10_x,kpt_10_y,kpt_10_z,kpt_11_x,kpt_11_y,kpt_11_z,kpt_12_x,kpt_12_y,kpt_12_z,kpt_13_x,kpt_13_y,kpt_13_z,kpt_14_x,kpt_14_y,kpt_14_z,kpt_15_x,kpt_15_y,kpt_15_z,kpt_16_x,kpt_16_y,kpt_16_z,kpt_17_x,kpt_17_y,kpt_17_z,kpt_18_x,kpt_18_y,kpt_18_z,kpt_19_x,kpt_19_y,kpt_19_z,kpt_20_x,kpt_20_y,kpt_20_z,kpt_21_x,kpt_21_y,kpt_21_z,kpt_22_x,kpt_22_y,kpt_22_z,kpt_23_x,kpt_23_y,kpt_23_z,kpt_24_x,kpt_24_y,kpt_24_z,kpt_25_x,kpt_25_y,kpt_25_z,kpt_26_x,kpt_26_y,kpt_26_z,kpt_27_x,kpt_27_y,kpt_27_z,kpt_28_x,kpt_28_y,kpt_28_z,kpt_29_x,kpt_29_y,kpt_29_z,kpt_30_x,kpt_30_y,kpt_30_z,kpt_31_x,kpt_31_y,kpt_31_z,kpt_32_x,kpt_32_y,kpt_32_z
0002,./images/171/frame_00002.jpg,Normal,0.5301117897033691,0.2671462893486023,-0.23022742569446564,0.533930242061615,0.26452404260635376,-0.2361668050289154,0.5359447002410889,0.26562419533729553,-0.23614847660064697,0.5369429588317871,0.26644760370254517,-0.2361726313829422,0.5307801365852356,0.25521132349967957,-0.22711649537086487,0.5298264622688293,0.25419533252716064,-0.2271844446659088,0.5288919806480408,0.25317034125328064,-0.22723987698554993,0.5408122539520264,0.26763468980789185,-0.21779993176460266,0.5331640243530273,0.25682953000068665,-0.17848403751850128,0.5320128798484802,0.27506303787231445,-0.218641996383667,0.527807891368866,0.27422988414764404,-0.20746517181396484,0.5491243600845337,0.3100928068161011,-0.20222826302051544,0.5246004462242126,0.278636634349823,-0.0997949093580246,0.5232557654380798,0.3746933937072754,-0.20165245234966278,0.5004321932792664,0.29121291637420654,-0.062448225915431976,0.4981726109981537,0.40486282110214233,-0.2212980091571808,0.4846063554286957,0.2565251588821411,-0.09942535310983658,0.49346446990966797,0.41544008255004883,-0.2428407371044159,0.4815797209739685,0.24543339014053345,-0.11045674979686737,0.4932731091976166,0.4082234799861908,-0.2480636090040207,0.48404741287231445,0.24587038159370422,-0.12471966445446014,0.4942404627799988,0.403727263212204,-0.22374936938285828,0.4813850522041321,0.2452075183391571,-0.10680602490901947,0.5391292572021484,0.42227065563201904,-0.03815259411931038,0.5261061191558838,0.4039989113807678,0.03802088648080826,0.5105002522468567,0.4258500933647156,0.0765778124332428,0.49979573488235474,0.4043944180011749,0.12278907001018524,0.5036962032318115,0.48699137568473816,0.24014198780059814,0.4993131756782532,0.47378894686698914,0.268075168132782,0.5063676238059998,0.5004034042358398,0.2560984790325165,0.5034369230270386,0.48472803831100464,0.28291627764701843,0.4848499894142151,0.4982832074165344,0.230065256357193,0.48016366362571716,0.49095773696899414,0.26176735758781433
0003,./images/171/frame_00003.jpg,Normal,0.530062735080719,0.2754451632499695,-0.19558289647102356,0.5338900685310364,0.26939496397972107,-0.19851765036582947,0.5358461737632751,0.2694198191165924,-0.19850096106529236,0.536938488483429,0.26943451166152954,-0.19853895902633667,0.530732274055481,0.2667144238948822,-0.1934756487607956,0.5298392176628113,0.26535436511039734,-0.1935359388589859,0.5290269255638123,0.26325467228889465,-0.19359785318374634,0.540693998336792,0.2684149146080017,-0.16666275262832642,0.531977117061615,0.2613731920719147,-0.14515796303749084,0.5316561460494995,0.2797412574291229,-0.17919066548347473,0.5278130769729614,0.2783735394477844,-0.17331624031066895,0.5491243600845337,0.2997097373008728,-0.13924509286880493,0.5219688415527344,0.2771819829940796,-0.08781749755144119,0.5298463702201843,0.3047836720943451,-0.13130995631217957,0.4998513162136078,0.2912112772464752,-0.08623625338077545,0.5033277273178101,0.27699193358421326,-0.09970562160015106,0.4959089756011963,0.278109610080719,-0.14579951763153076,0.49570411443710327,0.27064236998558044,-0.10573597997426987,0.4950138032436371,0.27662625908851624,-0.15919066965579987,0.4973941743373871,0.2675386369228363,-0.10107481479644775,0.4975617825984955,0.27261826395988464,-0.1613205075263977,0.4994758665561676,0.2706862688064575,-0.09671086817979813,0.49839091300964355,0.27508848905563354,-0.14825545251369476,0.5388282537460327,0.4123324155807495,-0.025194261223077774,0.519766092300415,0.3955099284648895,0.025077316910028458,0.5154871940612793,0.43359753489494324,0.06178780645132065,0.49126869440078735,0.408361554145813,0.07381848245859146,0.5035786628723145,0.4918982982635498,0.1830325871706009,0.4912969172000885,0.4706801176071167,0.18012569844722748,0.5045619010925293,0.503364622592926,0.195332333445549,0.4946005344390869,0.4802238941192627,0.19216707348823547,0.4866180419921875,0.5076748132705688,0.17222681641578674,0.4773687422275543,0.48897865414619446,0.17476581037044525
0004,./images/171/frame_00004.jpg,Normal,0.5300650000572205,0.2744559645652771,-0.15078279376029968,0.533889651298523,0.2690333127975464,-0.1548822522163391,0.5356630086898804,0.2686813771724701,-0.1548648178577423,0.5368337631225586,0.26863405108451843,-0.1548912078142166,0.5309320092201233,0.2650243639945984,-0.14703527092933655,0.5303648710250854,0.26369327306747437,-0.1470971256494522,0.5298633575439453,0.26195043325424194,-0.14714358747005463,0.540562629699707,0.2676233649253845,-0.13483504951000214,0.5321332216262817,0.261091947555542,-0.09968192130327225,0.5316554307937622,0.2793990969657898,-0.13938957452774048,0.5282678008079529,0.2782573103904724,-0.12952718138694763,0.5487228631973267,0.2970370650291443,-0.12421569973230362,0.5284151434898376,0.2748011350631714,-0.0364314541220665,0.530974268913269,0.31512296199798584,-0.11930429935455322,0.504568874835968,0.28185516595840454,-0.04038672521710396,0.5111251473426819,0.3040582835674286,-0.09833864867687225,0.49920645356178284,0.27598267793655396,-0.14053872227668762,0.5057579278945923,0.3036739230155945,-0.10710515826940536,0.49699145555496216,0.2769613265991211,-0.14151990413665771,0.5073432922363281,0.29841285943984985,-0.10471443086862564,0.5004567503929138,0.27298763394355774,-0.13982374966144562,0.5092112421989441,0.2993265688419342,-0.09649212658405304,0.5014303922653198,0.2748592495918274,-0.13633640110492706,0.5388277769088745,0.40849193930625916,-0.035626765340566635,0.523758053779602,0.38998329639434814,0.03561689332127571,0.5032911896705627,0.4178161919116974,-0.05024655908346176,0.4929429888725281,0.39227086305618286,0.041988126933574677,0.49246931076049805,0.4881405830383301,0.016024645417928696,0.48872676491737366,0.46326640248298645,0.10835693776607513,0.4962449073791504,0.5032272338867188,0.022011350840330124,0.4915856420993805,0.4773860573768616,0.11502925306558609,0.4730399549007416,0.5042825937271118,-0.00301376567222178,0.4747157096862793,0.4711204171180725,0.09934273362159729
0005,./images/171/frame_00005.jpg,Normal,0.5300607085227966,0.27362263202667236,-0.10875196754932404,0.5337985157966614,0.26580318808555603,-0.11054684966802597,0.5353440046310425,0.26543402671813965,-0.11054811626672745,0.5365115404129028,0.26539385318756104,-0.11056967824697495,0.5309358835220337,0.2642337381839752,-0.10167966783046722,0.5304476022720337,0.26284390687942505,-0.10172607749700546,0.5300423502922058,0.26109346747398376,-0.1017649918794632,0.5405063033103943,0.26539531350135803,-0.08893121778964996,0.53214031457901,0.2608465254306793,-0.04859065264463425,0.5316567420959473,0.27867862582206726,-0.09816261380910873,0.5285850763320923,0.27723225951194763,-0.08670724928379059,0.5496037602424622,0.29456034302711487,-0.08762706816196442,0.5281715989112854,0.27939876914024353,-0.0027902736328542233,0.5393216013908386,0.30418598651885986,-0.13026227056980133,0.5042697787284851,0.2823390066623688,-0.03996951878070831,0.5205098390579224,0.27708545327186584,-0.13302408158779144,0.5021703243255615,0.2765769064426422,-0.13817088305950165,0.5156116485595703,0.27055737376213074,-0.14511556923389435,0.5002078413963318,0.2762771248817444,-0.15129715204238892,0.5164197087287903,0.2682713270187378,-0.13819989562034607,0.5049518346786499,0.2728074789047241,-0.1530482918024063,0.5177596807479858,0.2718903124332428,-0.1304832398891449,0.5059038400650024,0.27528807520866394,-0.14123979210853577,0.5389910936355591,0.4094632863998413,-0.03590519353747368,0.5238521099090576,0.3912157714366913,0.03593676537275314,0.5031183362007141,0.4083839952945709,-0.09127642214298248,0.49433350563049316,0.37256771326065063,-0.03213120996952057,0.4920531213283539,0.4866207540035248,-0.044228509068489075,0.48721861839294434,0.45245561003685,0.008822547271847725,0.49531903862953186,0.5007834434509277,-0.04067141190171242,0.48929518461227417,0.4689100384712219,0.012456579133868217,0.47229963541030884,0.49728062748908997,-0.07351286709308624,0.46985864639282227,0.4639660716056824,-0.015895666554570198
0006,./images/171/frame_00006.jpg,Normal,0.5298595428466797,0.27042123675346375,-0.11484235525131226,0.5337740778923035,0.26322874426841736,-0.11608214676380157,0.5351113080978394,0.2635672390460968,-0.11608360707759857,0.5361424088478088,0.26391878724098206,-0.11611308157444,0.5309197306632996,0.26279717683792114,-0.10968764871358871,0.5304442048072815,0.2619156241416931,-0.10971544682979584,0.52972012758255,0.26049089431762695,-0.1097688302397728,0.542860209941864,0.263131320476532,-0.09293727576732635,0.5319836735725403,0.2575424313545227,-0.0644276887178421,0.5314154624938965,0.2772552967071533,-0.10329834371805191,0.5285130739212036,0.2751273214817047,-0.09530812501907349,0.5482832193374634,0.2913588285446167,-0.08356267958879471,0.5278328061103821,0.27989062666893005,-0.014892324805259705,0.5439648628234863,0.29196369647979736,-0.0923454612493515,0.5051921606063843,0.30964988470077515,-0.005592591594904661,0.5301061868667603,0.25738227367401123,-0.07164382934570312,0.5047725439071655,0.31896236538887024,-0.04676797240972519,0.5254676938056946,0.24861647188663483,-0.07794121652841568,0.5041078329086304,0.3241129219532013,-0.05191832035779953,0.5272888541221619,0.24538637697696686,-0.07120682299137115,0.5065065026283264,0.3184976279735565,-0.05872073024511337,0.5285969972610474,0.24969618022441864,-0.06898467242717743,0.5070676207542419,0.3187866508960724,-0.04996521770954132,0.5348106622695923,0.40355414152145386,-0.03488542512059212,0.5233345627784729,0.39022958278656006,0.034883931279182434,0.5022797584533691,0.41232678294181824,-0.02955649234354496,0.4977339208126068,0.40091273188591003,0.0402815118432045,0.4926787316799164,0.48709726333618164,0.01725034974515438,0.4885159432888031,0.4754200279712677,0.09993262588977814,0.49616581201553345,0.5122241377830505,0.021226154640316963,0.4908074736595154,0.4916366934776306,0.10629497468471527,0.4743584990501404,0.49736320972442627,-0.0056767892092466354,0.4706106185913086,0.4818854331970215,0.08925946056842804
0007,./images/171/frame_00007.jpg,Normal,0.5304333567619324,0.2669665813446045,-0.06608507037162781,0.5343033075332642,0.2595311105251312,-0.0707823857665062,0.5353308916091919,0.2602629065513611,-0.07078679651021957,0.5362414121627808,0.26096659898757935,-0.07080164551734924,0.5319746732711792,0.25906696915626526,-0.06106966733932495,0.5316118001937866,0.2586856484413147,-0.061096448451280594,0.5310904383659363,0.25799521803855896,-0.06113385409116745,0.5432888269424438,0.2615230679512024,-0.06691859662532806,0.5327421426773071,0.25743746757507324,-0.023102780804038048,0.5317384004592896,0.2746061682701111,-0.062201451510190964,0.5292103290557861,0.27245309948921204,-0.049757931381464005,0.5481562614440918,0.29084619879722595,-0.07872146368026733,0.5320227146148682,0.2815552055835724,0.02007114514708519,0.5356871485710144,0.3005024492740631,-0.09181074798107147,0.5099676251411438,0.30824071168899536,0.020746741443872452,0.5266491174697876,0.2772543728351593,-0.06662766635417938,0.5063058137893677,0.3095775246620178,-0.03286012262105942,0.5206946134567261,0.2724035084247589,-0.07440111041069031,0.5048862099647522,0.31228819489479065,-0.039615288376808167,0.52554851770401,0.26854804158210754,-0.06943053007125854,0.5074738264083862,0.3070516884326935,-0.046487923711538315,0.5256395936012268,0.27134543657302856,-0.06379558145999908,0.5080991387367249,0.30738958716392517,-0.03719261288642883,0.5343819856643677,0.3981476128101349,-0.038539908826351166,0.5251642465591431,0.3883817791938782,0.038514599204063416,0.5009959936141968,0.402265340089798,-0.06475852429866791,0.5018312335014343,0.400802880525589,0.030588248744606972,0.4941381514072418,0.490276038646698,-0.04515407234430313,0.4895169734954834,0.4766150116920471,0.057413239032030106,0.4974113404750824,0.5121682286262512,-0.0436510369181633,0.49173086881637573,0.4930441677570343,0.06023366376757622,0.4719929099082947,0.49862226843833923,-0.06779111921787262,0.471057653427124,0.4834868013858795,0.046209193766117096
0008,./images/171/frame_00008.jpg,Normal,0.5290780067443848,0.26696133613586426,-0.07629729807376862,0.5332790017127991,0.2598878741264343,-0.08104461431503296,0.5341270565986633,0.26051032543182373,-0.08104227483272552,0.5355106592178345,0.2611269950866699,-0.08106423914432526,0.5314600467681885,0.2591131329536438,-0.07301177084445953,0.5307692289352417,0.2587290406227112,-0.07303427904844284,0.5304967761039734,0.25811395049095154,-0.07306718081235886,0.5432469248771667,0.26162511110305786,-0.07352964580059052,0.5326258540153503,0.2582758367061615,-0.037802085280418396,0.5307604074478149,0.27473580837249756,-0.070473313331604,0.5281521081924438,0.27248650789260864,-0.0604395791888237,0.5439387559890747,0.28835710883140564,-0.07812796533107758,0.531654953956604,0.2815955877304077,0.011505440808832645,0.5245747566223145,0.30695536732673645,-0.06659384071826935,0.5125565528869629,0.3175196647644043,0.01205607783049345,0.5151153802871704,0.27716064453125,-0.017709847539663315,0.5101656317710876,0.3128510117530823,-0.039746157824993134,0.5098344087600708,0.26967236399650574,-0.019188184291124344,0.5098098516464233,0.3140143156051636,-0.044932588934898376,0.5171132683753967,0.2651190757751465,-0.01469479314982891,0.5106176137924194,0.30720019340515137,-0.05138648301362991,0.5193862915039062,0.26881295442581177,-0.014229123480618,0.5110270977020264,0.3078920543193817,-0.043518926948308945,0.529078483581543,0.3960784375667572,-0.03807937726378441,0.5248377919197083,0.3875252306461334,0.0380321703851223,0.49670204520225525,0.4025813937187195,-0.03733423724770546,0.5014434456825256,0.4017970561981201,0.04845724254846573,0.494790643453598,0.4908301830291748,-0.005993384402245283,0.4900904595851898,0.47652146220207214,0.09033027291297913,0.498007208108902,0.5107229948043823,-0.0027448185719549656,0.4922972619533539,0.49172264337539673,0.09466753154993057,0.4738479554653168,0.4993228614330292,-0.021399740129709244,0.47125187516212463,0.4870365560054779,0.08469458669424057
0009,./images/171/frame_00009.jpg,Normal,0.5272923111915588,0.26931077241897583,-0.1510414183139801,0.5318835377693176,0.2624661922454834,-0.15511906147003174,0.5330683588981628,0.2627827823162079,-0.15508821606636047,0.5349069237709045,0.26339858770370483,-0.15512162446975708,0.5297921895980835,0.2617352306842804,-0.14886435866355896,0.5297229886054993,0.26050248742103577,-0.14891311526298523,0.5297922492027283,0.25965777039527893,-0.1489543318748474,0.5424431562423706,0.2649509608745575,-0.1356377750635147,0.5317902565002441,0.2595839202404022,-0.10742717981338501,0.5296580791473389,0.2771994173526764,-0.13926245272159576,0.5271106958389282,0.27424922585487366,-0.13147377967834473,0.5441330671310425,0.295058935880661,-0.08396567404270172,0.5308074951171875,0.2793920636177063,-0.04661870375275612,0.5248239040374756,0.309217244386673,-0.0906028300523758,0.5112748146057129,0.2995451092720032,-0.0004088337009306997,0.5145213007926941,0.28150951862335205,-0.04950651898980141,0.5060602426528931,0.3045556843280792,-0.0033531258814036846,0.5091265439987183,0.275506854057312,-0.052566856145858765,0.5049599409103394,0.3114190995693207,-0.005101663991808891,0.5134871602058411,0.2719448506832123,-0.051938824355602264,0.5067425966262817,0.30263450741767883,-0.014514140784740448,0.5156253576278687,0.27483028173446655,-0.04773514345288277,0.5066854357719421,0.3010975420475006,-0.006819309201091528,0.5294377207756042,0.3990444540977478,-0.03697207570075989,0.5238953828811646,0.3880517780780792,0.03689953312277794,0.497100293636322,0.41612717509269714,0.020444996654987335,0.5012307167053223,0.42078080773353577,0.12353704869747162,0.4952300488948822,0.493580162525177,0.09551865607500076,0.4908807873725891,0.4804062247276306,0.21443744003772736,0.49825721979141235,0.5119085907936096,0.10345035791397095,0.4932635724544525,0.49404415488243103,0.22432513535022736,0.4742002487182617,0.4989176094532013,0.08361555635929108,0.47186803817749023,0.48685914278030396,0.21559807658195496
0010,./images/171/frame_00010.jpg,Normal,0.5267292857170105,0.2717072367668152,-0.13895677030086517,0.5306440591812134,0.2641288936138153,-0.14607857167720795,0.5322231650352478,0.26429903507232666,-0.14603570103645325,0.5337400436401367,0.2646494209766388,-0.1460760533809662,0.5290096402168274,0.2635229229927063,-0.13807785511016846,0.5291574001312256,0.26238128542900085,-0.13812528550624847,0.5293831825256348,0.2611284554004669,-0.13816621899604797,0.5400370359420776,0.2660239040851593,-0.13694226741790771,0.5317100286483765,0.26068323850631714,-0.10361673682928085,0.5291808843612671,0.27920711040496826,-0.13275723159313202,0.5268774032592773,0.27616792917251587,-0.12279696762561798,0.542241632938385,0.2956062853336334,-0.09396491944789886,0.5333812236785889,0.27784472703933716,-0.04899100586771965,0.5189647674560547,0.30788227915763855,-0.08926794677972794,0.5119318962097168,0.2973405718803406,-0.02421301230788231,0.5055309534072876,0.27824410796165466,-0.02005503512918949,0.5046545267105103,0.2999659478664398,-0.04163268953561783,0.4994371831417084,0.2710586190223694,-0.019625084474682808,0.5040527582168579,0.30252212285995483,-0.05086619406938553,0.5036351084709167,0.26789626479148865,-0.017240528017282486,0.5053041577339172,0.29828575253486633,-0.05979273468255997,0.5059322118759155,0.2713536024093628,-0.016945045441389084,0.5055922269821167,0.2988831698894501,-0.04724366217851639,0.5279023051261902,0.40016666054725647,-0.03726557642221451,0.5240886211395264,0.38773074746131897,0.03717604652047157,0.4956568777561188,0.40536439418792725,0.010187129490077496,0.49936866760253906,0.41805756092071533,0.1343393474817276,0.4951108396053314,0.4951154887676239,0.0736469179391861,0.49128618836402893,0.4782252907752991,0.22287535667419434,0.498600572347641,0.5131260752677917,0.0807977169752121,0.4939573407173157,0.49059784412384033,0.23267638683319092,0.4741225838661194,0.4986730217933655,0.07236330956220627,0.4728841185569763,0.4814387559890747,0.22992447018623352
0011,./images/171/frame_00011.jpg,Normal,0.5264830589294434,0.27300772070884705,-0.12320923805236816,0.5303232669830322,0.26530811190605164,-0.1316419243812561,0.5319335460662842,0.2653966546058655,-0.13160374760627747,0.5333393812179565,0.26561322808265686,-0.1316327303647995,0.5286758542060852,0.264459490776062,-0.12268833816051483,0.5288381576538086,0.2633454203605652,-0.12273601442575455,0.5290576815605164,0.26210492849349976,-0.12276524305343628,0.5389337539672852,0.26671692728996277,-0.13329070806503296,0.5317214727401733,0.26189008355140686,-0.09380560368299484,0.5286818742752075,0.2803727984428406,-0.11953457444906235,0.526660144329071,0.27735787630081177,-0.108364537358284,0.5417157411575317,0.29868999123573303,-0.10964737832546234,0.5337839126586914,0.27694812417030334,-0.046055763959884644,0.5177181959152222,0.3116569519042969,-0.08574603497982025,0.5111367106437683,0.2913599908351898,-0.023131366819143295,0.5035510063171387,0.28359583020210266,-0.011626546271145344,0.5037957429885864,0.2906638979911804,-0.043018292635679245,0.497443825006485,0.27530279755592346,-0.009038426913321018,0.5017578601837158,0.29137611389160156,-0.04633225500583649,0.5016281008720398,0.2720077633857727,-0.007088774349540472,0.5034651756286621,0.2902722954750061,-0.05229766294360161,0.5037704706192017,0.27570703625679016,-0.008165806531906128,0.5049699544906616,0.2932004928588867,-0.0459587462246418,0.5269128680229187,0.40077999234199524,-0.0372178815305233,0.5236942768096924,0.3870277404785156,0.037128351628780365,0.49566811323165894,0.406684547662735,-0.024043790996074677,0.49593764543533325,0.415657639503479,0.11583161354064941,0.49524053931236267,0.4946334958076477,0.015016727149486542,0.48940396308898926,0.4775722026824951,0.1866762340068817,0.5008436441421509,0.5246719121932983,0.01965516433119774,0.4921604096889496,0.49012744426727295,0.19497132301330566,0.47432535886764526,0.4996814429759979,0.0015705160330981016,0.4728158414363861,0.4816349446773529,0.18843743205070496
